Class	Helper Method Name	Total Number of Calls	Total Number of Distinct Test-Case Callers	Total Number of Multi-called Test Cases
com.helger.commons.datetime.PDTWebDateHelper	java.time.ZonedDateTime getDateTimeFromRFC822(java.lang.String)	18	1	1
com.helger.commons.datetime.PDTWebDateHelper	java.time.OffsetDateTime getDateTimeFromW3C(java.lang.String)	12	1	1
com.helger.commons.datetime.PDTWebDateHelper	java.lang.String getAsStringRFC822(java.time.ZonedDateTime)	2	1	1
com.helger.commons.datetime.PDTWebDateHelper	java.lang.String getAsStringXSD(java.time.ZonedDateTime)	2	1	1
com.helger.commons.datetime.PDTWebDateHelper	java.lang.String getAsStringXSD(java.time.LocalDate)	2	1	1
com.helger.commons.datetime.PDTFormatPatterns	java.lang.String getDefaultPatternDate(java.util.Locale)	2	1	1
com.helger.commons.datetime.PDTFormatPatterns	java.lang.String getDefaultPatternTime(java.util.Locale)	2	1	1
com.helger.commons.datetime.PDTFormatPatterns	java.lang.String getDefaultPatternDateTime(java.util.Locale)	2	1	1
com.helger.commons.datetime.PDTConfig	com.helger.commons.state.ESuccess setDefaultDateTimeZoneID(java.lang.String)	5	1	1
com.helger.commons.datetime.PDTConfig	java.time.ZoneId getDefaultZoneId()	4	2	1
com.helger.commons.datetime.PDTConfig	java.time.ZoneId getUTCZoneId()	2	1	1
com.helger.commons.datetime.PDTConfig	java.util.TimeZone getUTCTimeZone()	2	1	1
com.helger.commons.datetime.WithZoneId	java.lang.String toString()	4	1	1
com.helger.commons.datetime.PDTMask	java.lang.String toString()	4	1	1
com.helger.commons.datetime.PDTFromString	java.time.LocalDate getLocalDateFromString(java.lang.String,java.util.Locale)	2	1	1
com.helger.commons.datetime.PDTFromString	java.time.LocalDate getLocalDateFromString(java.lang.String,java.time.format.DateTimeFormatter)	2	1	1
com.helger.commons.datetime.PDTFromString	java.time.LocalDate getLocalDateFromString(java.lang.String,java.lang.String)	5	1	1
com.helger.commons.datetime.PDTFromString	java.time.LocalDateTime getLocalDateTimeFromString(java.lang.String,java.time.format.DateTimeFormatter)	4	2	1
com.helger.commons.datetime.PDTFromString	java.time.LocalDateTime getLocalDateTimeFromString(java.lang.String,java.lang.String)	5	1	1
com.helger.commons.datetime.PDTFactory	java.time.ZonedDateTime getCurrentZonedDateTime()	4	4	null
com.helger.commons.datetime.PDTFactory	java.time.ZonedDateTime getCurrentZonedDateTimeUTCMillisOnly()	2	2	null
com.helger.commons.datetime.PDTFactory	java.time.OffsetDateTime getCurrentOffsetDateTime()	3	3	null
com.helger.commons.datetime.PDTFactory	java.time.LocalDateTime getCurrentLocalDateTime()	6	6	null
com.helger.commons.datetime.PDTFactory	java.time.LocalDateTime getCurrentLocalDateTimeMillisOnly()	2	2	null
com.helger.commons.datetime.PDTFactory	java.time.LocalDateTime createLocalDateTime(int,java.time.Month,int,int,int,int)	2	1	1
com.helger.commons.datetime.PDTFactory	java.time.LocalDate getCurrentLocalDate()	5	5	null
com.helger.commons.datetime.PDTFactory	java.time.LocalDate createLocalDate(java.util.GregorianCalendar)	2	1	1
com.helger.commons.datetime.PDTFactory	java.time.LocalDate createLocalDate(java.time.Instant)	2	1	1
com.helger.commons.datetime.PDTFactory	java.time.LocalDate createLocalDate(java.util.Date)	2	1	1
com.helger.commons.datetime.PDTFactory	java.time.LocalDate createLocalDate(java.time.YearMonth)	2	1	1
com.helger.commons.datetime.PDTFactory	java.time.LocalDate createLocalDate(java.time.Year)	2	1	1
com.helger.commons.datetime.PDTFactory	java.time.LocalDate createLocalDate(java.time.LocalDateTime)	3	1	1
com.helger.commons.datetime.PDTFactory	java.time.LocalTime getCurrentLocalTime()	4	3	1
com.helger.commons.datetime.PDTFactory	java.util.Calendar createCalendar()	5	5	null
com.helger.commons.datetime.PDTFactory	java.util.GregorianCalendar createGregorianCalendar()	5	5	null
com.helger.commons.datetime.PDTFactory	java.time.Year getCurrentYearObj()	3	3	null
com.helger.commons.datetime.PDTFactory	java.time.YearMonth getCurrentYearMonth()	3	3	null
com.helger.commons.datetime.DateTimeFormatterPattern	java.lang.String toString()	4	1	1
com.helger.commons.datetime.EDTFormatterMode	com.helger.commons.datetime.EDTFormatterMode[] values()	2	1	1
com.helger.commons.gfx.ImageDataManager	com.helger.commons.gfx.ImageDataManager getInstance()	7	1	1
com.helger.commons.gfx.ImageDataManager	com.helger.commons.dimension.SizeInt getImageSize(com.helger.commons.io.resource.IReadableResource)	7	1	1
com.helger.commons.equals.EqualsHelper	boolean equals(java.lang.Object,java.lang.Object)	13	5	2
com.helger.commons.equals.EqualsHelper	boolean equalsIgnoreCase(java.lang.String,java.lang.String)	6	1	1
com.helger.commons.equals.EqualsHelper	boolean equalsCollection(java.lang.Object,java.lang.Object)	149	10	10
com.helger.commons.equals.EqualsHelper	boolean equalsAsList(java.lang.Object,java.lang.Object)	10	1	1
com.helger.commons.version.Version	int getMajor()	26	2	2
com.helger.commons.version.Version	int getMinor()	26	2	2
com.helger.commons.version.Version	int getMicro()	26	2	2
com.helger.commons.version.Version	java.lang.String getQualifier()	26	2	2
com.helger.commons.version.Version	int compareTo(com.helger.commons.version.Version)	82	1	1
com.helger.commons.version.Version	java.lang.String getAsString()	60	3	2
com.helger.commons.version.Version	java.lang.String getAsString(boolean)	43	1	1
com.helger.commons.version.Version	java.lang.String getAsString(boolean,boolean)	8	1	1
com.helger.commons.version.Version	boolean equals(java.lang.Object)	64	1	1
com.helger.commons.version.Version	java.lang.String toString()	5	2	1
com.helger.commons.version.Version	com.helger.commons.version.Version parse(java.lang.String)	125	12	11
com.helger.commons.version.Version	com.helger.commons.version.Version parse(java.lang.String,boolean)	16	3	3
com.helger.commons.version.VersionRange	com.helger.commons.version.VersionRange parse(java.lang.String)	51	6	6
com.helger.commons.version.VersionRange	boolean isIncludingFloor()	19	1	1
com.helger.commons.version.VersionRange	com.helger.commons.version.Version getFloorVersion()	19	1	1
com.helger.commons.version.VersionRange	boolean isIncludingCeil()	19	1	1
com.helger.commons.version.VersionRange	com.helger.commons.version.Version getCeilVersion()	19	1	1
com.helger.commons.version.VersionRange	boolean versionMatches(com.helger.commons.version.Version)	32	1	1
com.helger.commons.version.VersionRange	java.lang.String getAsString()	4	2	2
com.helger.commons.version.VersionRange	java.lang.String getAsString(boolean)	2	1	1
com.helger.commons.version.VersionRange	java.lang.String toString()	5	2	1
com.helger.commons.math.CombinationGenerator	java.math.BigInteger getCombinationsLeft()	2	2	null
com.helger.commons.math.CombinationGenerator	boolean hasNext()	107	46	20
com.helger.commons.math.CombinationGenerator	java.math.BigInteger getTotalCombinations()	2	2	null
com.helger.commons.math.CombinationGenerator	com.helger.commons.collection.impl.ICommonsList next()	2	2	null
com.helger.commons.math.CombinationGenerator	java.lang.Object next()	92	39	17
com.helger.commons.math.MathHelper	int getRoundedUp(int,int)	19	1	1
com.helger.commons.math.MathHelper	double getDividedDouble(int,int)	3	1	1
com.helger.commons.math.MathHelper	java.math.BigDecimal getDividedBigDecimal(long,long)	3	1	1
com.helger.commons.math.MathHelper	int getIntDividedCeil(int,int)	4	1	1
com.helger.commons.math.MathHelper	int getIntDividedFloor(int,int)	4	1	1
com.helger.commons.math.MathHelper	long getLongDividedCeil(long,long)	4	1	1
com.helger.commons.math.MathHelper	long getLongDividedFloor(long,long)	4	1	1
com.helger.commons.math.MathHelper	int getLongAsInt(long,int)	9	1	1
com.helger.commons.math.MathHelper	int getMaxInt(int,int[])	4	1	1
com.helger.commons.math.MathHelper	long getMaxLong(long,long[])	4	1	1
com.helger.commons.math.MathHelper	double getMaxFloat(float,float[])	4	1	1
com.helger.commons.math.MathHelper	double getMaxDouble(double,double[])	4	1	1
com.helger.commons.math.MathHelper	int getMinInt(int,int[])	4	1	1
com.helger.commons.math.MathHelper	long getMinLong(long,long[])	4	1	1
com.helger.commons.math.MathHelper	double getMinFloat(float,float[])	4	1	1
com.helger.commons.math.MathHelper	double getMinDouble(double,double[])	4	1	1
com.helger.commons.math.MathHelper	int abs(int)	5	1	1
com.helger.commons.math.MathHelper	long abs(long)	5	1	1
com.helger.commons.math.MathHelper	float abs(float)	5	1	1
com.helger.commons.math.MathHelper	double abs(double)	5	1	1
com.helger.commons.math.MathHelper	java.math.BigDecimal getWithoutTrailingZeroes(java.lang.String)	8	1	1
com.helger.commons.math.MathHelper	java.math.BigDecimal getWithoutTrailingZeroes(java.math.BigDecimal)	4	1	1
com.helger.commons.math.MathHelper	int getFractionDigits(java.math.BigDecimal)	20	1	1
com.helger.commons.math.MathHelper	java.math.BigDecimal addPercent(java.math.BigDecimal,java.math.BigDecimal)	3	1	1
com.helger.commons.math.MathHelper	java.math.BigDecimal subtractPercent(java.math.BigDecimal,java.math.BigDecimal)	4	1	1
com.helger.commons.math.MathHelper	java.math.BigDecimal getPercentValue(java.math.BigDecimal,java.math.BigDecimal)	3	1	1
com.helger.commons.math.MathHelper	java.math.BigDecimal toBigDecimal(double)	2	2	null
com.helger.commons.math.MathHelper	boolean isExactlyOneBitSetToOne(int)	2	1	1
com.helger.commons.math.MathHelper	boolean isExactlyOneBitSetToOne(long)	2	1	1
com.helger.commons.math.RoundHelper	double getRounded(double,int,java.math.RoundingMode,com.helger.commons.math.RoundHelper$EDecimalType)	3	1	1
com.helger.commons.math.RoundHelper	double getRoundedUpFix(double,int)	14	1	1
com.helger.commons.math.RoundHelper	double getRoundedEvenExp(double,int)	7	1	1
com.helger.commons.math.RoundHelper	java.lang.String getFormatted(double,int,com.helger.commons.math.RoundHelper$EDecimalType,java.util.Locale)	3	1	1
com.helger.commons.math.RoundHelper	java.lang.String getFormattedFix(double,int,java.util.Locale)	9	1	1
com.helger.commons.math.RoundHelper	java.lang.String getFormattedFix2(double,java.util.Locale)	7	1	1
com.helger.commons.math.RoundHelper	java.lang.String getFormattedExp(double,int,java.util.Locale)	6	1	1
com.helger.commons.math.RoundHelper	java.lang.String getFormattedExp2(double,java.util.Locale)	6	1	1
com.helger.commons.math.FactorialHelper	long getSmallFactorial(int)	3	1	1
com.helger.commons.math.FactorialHelper	java.math.BigInteger getAnyFactorialLinear(int)	6	2	1
com.helger.commons.math.CombinationGeneratorFlexible	com.helger.commons.collection.impl.ICommonsSet getCombinations(com.helger.commons.collection.impl.ICommonsList)	5	1	1
com.helger.commons.math.CombinationGeneratorFlexible	com.helger.commons.collection.impl.ICommonsSet getCombinations(com.helger.commons.collection.impl.ICommonsList,boolean)	2	2	null
com.helger.commons.ws.TrustManagerTrustAll	java.lang.String toString()	4	1	1
com.helger.commons.ws.HostnameVerifierVerifyAll	java.lang.String toString()	4	1	1
com.helger.commons.statistics.AbstractStatisticsHandlerKeyedNumeric$Value	java.lang.String toString()	4	1	1
com.helger.commons.statistics.StatisticsHandlerSize	void addSize(long)	4	1	1
com.helger.commons.statistics.StatisticsHandlerKeyedSize	void addSize(java.lang.String,long)	3	1	1
com.helger.commons.statistics.StatisticsHandlerKeyedCounter$Value	java.lang.String toString()	4	1	1
com.helger.commons.statistics.StatisticsHandlerCache	int getInvocationCount()	3	1	1
com.helger.commons.statistics.StatisticsHandlerCache	int getHits()	3	1	1
com.helger.commons.statistics.StatisticsHandlerCache	int getMisses()	3	1	1
com.helger.commons.statistics.StatisticsHandlerKeyedTimer	void addTime(java.lang.String,long)	3	1	1
com.helger.commons.statistics.StatisticsHandlerCounter	int getInvocationCount()	3	1	1
com.helger.commons.statistics.StatisticsHandlerKeyedCounter	int getInvocationCount()	4	1	1
com.helger.commons.statistics.StatisticsHandlerKeyedCounter	long getCount(java.lang.String)	8	1	1
com.helger.commons.statistics.StatisticsManager	com.helger.commons.statistics.IMutableStatisticsHandlerCache getCacheHandler(java.lang.Class)	3	1	1
com.helger.commons.statistics.StatisticsManager	com.helger.commons.statistics.IMutableStatisticsHandlerCache getCacheHandler(java.lang.String)	2	1	1
com.helger.commons.statistics.StatisticsManager	com.helger.commons.statistics.IMutableStatisticsHandlerTimer getTimerHandler(java.lang.Class)	3	1	1
com.helger.commons.statistics.StatisticsManager	com.helger.commons.statistics.IMutableStatisticsHandlerTimer getTimerHandler(java.lang.String)	2	1	1
com.helger.commons.statistics.StatisticsManager	com.helger.commons.statistics.IMutableStatisticsHandlerKeyedTimer getKeyedTimerHandler(java.lang.Class)	3	1	1
com.helger.commons.statistics.StatisticsManager	com.helger.commons.statistics.IMutableStatisticsHandlerKeyedTimer getKeyedTimerHandler(java.lang.String)	2	1	1
com.helger.commons.statistics.StatisticsManager	com.helger.commons.statistics.IMutableStatisticsHandlerSize getSizeHandler(java.lang.Class)	3	1	1
com.helger.commons.statistics.StatisticsManager	com.helger.commons.statistics.IMutableStatisticsHandlerSize getSizeHandler(java.lang.String)	2	1	1
com.helger.commons.statistics.StatisticsManager	com.helger.commons.statistics.IMutableStatisticsHandlerKeyedSize getKeyedSizeHandler(java.lang.Class)	3	1	1
com.helger.commons.statistics.StatisticsManager	com.helger.commons.statistics.IMutableStatisticsHandlerKeyedSize getKeyedSizeHandler(java.lang.String)	2	1	1
com.helger.commons.statistics.StatisticsManager	com.helger.commons.statistics.IMutableStatisticsHandlerCounter getCounterHandler(java.lang.Class)	3	1	1
com.helger.commons.statistics.StatisticsManager	com.helger.commons.statistics.IMutableStatisticsHandlerCounter getCounterHandler(java.lang.String)	2	1	1
com.helger.commons.statistics.StatisticsManager	com.helger.commons.statistics.IMutableStatisticsHandlerKeyedCounter getKeyedCounterHandler(java.lang.Class)	3	1	1
com.helger.commons.statistics.StatisticsManager	com.helger.commons.statistics.IMutableStatisticsHandlerKeyedCounter getKeyedCounterHandler(java.lang.String)	2	1	1
com.helger.commons.statistics.StatisticsHandlerTimer	void addTime(long)	4	1	1
com.helger.commons.hierarchy.ChildrenProviderHasChildren	boolean hasChildren(com.helger.commons.hierarchy.IHasChildren)	12	4	4
com.helger.commons.hierarchy.ChildrenProviderHasChildren	int getChildCount(com.helger.commons.hierarchy.IHasChildren)	12	4	4
com.helger.commons.hierarchy.ChildrenProviderHasChildren	com.helger.commons.collection.impl.ICommonsCollection getAllChildren(com.helger.commons.hierarchy.IHasChildren)	6	2	2
com.helger.commons.hierarchy.ChildrenProviderSorting	boolean hasChildren(java.lang.Object)	6	2	2
com.helger.commons.hierarchy.ChildrenProviderSorting	int getChildCount(java.lang.Object)	6	2	2
com.helger.commons.hierarchy.ChildrenProviderSorting	com.helger.commons.collection.impl.ICommonsList getAllChildren(java.lang.Object)	6	2	2
com.helger.commons.hierarchy.ChildrenProviderHasChildrenSorted	com.helger.commons.collection.impl.ICommonsList getAllChildren(com.helger.commons.hierarchy.IHasChildrenSorted)	3	1	1
com.helger.commons.hierarchy.ChildrenProviderHasChildrenSorted	com.helger.commons.hierarchy.IHasChildrenSorted getChildAtIndex(com.helger.commons.hierarchy.IHasChildrenSorted,int)	2	1	1
com.helger.commons.hierarchy.ChildrenProviderHasChildrenSorted	com.helger.commons.collection.impl.ICommonsCollection getAllChildren(com.helger.commons.hierarchy.IHasChildren)	3	1	1
com.helger.commons.hierarchy.visit.ChildrenProviderHierarchyVisitor	void visitAll(com.helger.commons.hierarchy.IChildrenProvider,com.helger.commons.hierarchy.visit.IHierarchyVisitorCallback,boolean)	4	1	1
com.helger.commons.hierarchy.visit.ChildrenProviderHierarchyVisitor	void visitFrom(java.lang.Object,com.helger.commons.hierarchy.IChildrenProvider,com.helger.commons.hierarchy.visit.IHierarchyVisitorCallback,boolean)	2	1	1
com.helger.commons.hierarchy.ChildrenProviderHasChildrenWithID	com.helger.commons.hierarchy.IHasChildren getChildWithID(com.helger.commons.hierarchy.IHasChildren,java.lang.Object)	2	1	1
com.helger.commons.hierarchy.ChildrenProviderSortingWithID	java.lang.Object getChildWithID(java.lang.Object,java.lang.Object)	3	1	1
com.helger.commons.hierarchy.ChildrenProviderHasChildrenSorting	com.helger.commons.collection.impl.ICommonsList getAllChildren(com.helger.commons.hierarchy.IHasChildren)	3	1	1
com.helger.commons.hierarchy.ChildrenProviderHasChildrenSorting	com.helger.commons.collection.impl.ICommonsCollection getAllChildren(com.helger.commons.hierarchy.IHasChildren)	3	1	1
com.helger.commons.thirdparty.ELicense	java.lang.String getID()	2	1	1
com.helger.commons.thirdparty.ThirdPartyModuleRegistry	com.helger.commons.thirdparty.ThirdPartyModuleRegistry getInstance()	4	1	1
com.helger.commons.thirdparty.ThirdPartyModuleRegistry	com.helger.commons.collection.impl.ICommonsOrderedSet getAllRegisteredThirdPartyModules()	2	1	1
com.helger.commons.thirdparty.ThirdPartyModule	java.lang.String getDisplayName()	4	1	1
com.helger.commons.thirdparty.ThirdPartyModule	java.lang.String getCopyrightOwner()	4	1	1
com.helger.commons.thirdparty.ThirdPartyModule	com.helger.commons.thirdparty.ILicense getLicense()	4	1	1
